,Paths,Label
4626,DATA/train/VeryMildDemented/verymildDem553.jpg,3
2331,DATA/train/NonDemented/nonDem2450.jpg,1
4128,DATA/train/VeryMildDemented/verymildDem1717.jpg,3
1530,DATA/train/NonDemented/nonDem173.jpg,1
2078,DATA/train/NonDemented/nonDem2222.jpg,1
997,DATA/train/NonDemented/nonDem125.jpg,1
355,DATA/train/MildDemented/mildDem418.jpg,0
1789,DATA/train/NonDemented/nonDem1963.jpg,1
857,DATA/train/NonDemented/nonDem1123.jpg,1
2549,DATA/train/NonDemented/nonDem343.jpg,1
213,DATA/train/MildDemented/mildDem290.jpg,0
4067,DATA/train/VeryMildDemented/verymildDem1662.jpg,3
4885,DATA/train/VeryMildDemented/verymildDem787.jpg,3
2646,DATA/train/NonDemented/nonDem430.jpg,1
2670,DATA/train/NonDemented/nonDem452.jpg,1
450,DATA/train/MildDemented/mildDem503.jpg,0
3939,DATA/train/VeryMildDemented/verymildDem1547.jpg,3
3644,DATA/train/VeryMildDemented/verymildDem1281.jpg,3
4648,DATA/train/VeryMildDemented/verymildDem573.jpg,3
2845,DATA/train/NonDemented/nonDem61.jpg,1
4403,DATA/train/VeryMildDemented/verymildDem352.jpg,3
2551,DATA/train/NonDemented/nonDem345.jpg,1
3348,DATA/train/VeryMildDemented/verymildDem1014.jpg,3
3651,DATA/train/VeryMildDemented/verymildDem1288.jpg,3
1065,DATA/train/NonDemented/nonDem1310.jpg,1
416,DATA/train/MildDemented/mildDem473.jpg,0
3286,DATA/train/ModerateDemented/moderateDem17.jpg,2
2902,DATA/train/NonDemented/nonDem661.jpg,1
3111,DATA/train/NonDemented/nonDem85.jpg,1
518,DATA/train/MildDemented/mildDem565.jpg,0
1839,DATA/train/NonDemented/nonDem2007.jpg,1
4433,DATA/train/VeryMildDemented/verymildDem38.jpg,3
2324,DATA/train/NonDemented/nonDem2444.jpg,1
1974,DATA/train/NonDemented/nonDem2129.jpg,1
2589,DATA/train/NonDemented/nonDem38.jpg,1
2592,DATA/train/NonDemented/nonDem382.jpg,1
281,DATA/train/MildDemented/mildDem351.jpg,0
316,DATA/train/MildDemented/mildDem383.jpg,0
14,DATA/train/MildDemented/mildDem110.jpg,0
2443,DATA/train/NonDemented/nonDem2551.jpg,1
2217,DATA/train/NonDemented/nonDem2348.jpg,1
2772,DATA/train/NonDemented/nonDem544.jpg,1
598,DATA/train/MildDemented/mildDem637.jpg,0
2722,DATA/train/NonDemented/nonDem5.jpg,1
3405,DATA/train/VeryMildDemented/verymildDem1066.jpg,3
1119,DATA/train/NonDemented/nonDem136.jpg,1
3989,DATA/train/VeryMildDemented/verymildDem1592.jpg,3
1296,DATA/train/NonDemented/nonDem1519.jpg,1
3689,DATA/train/VeryMildDemented/verymildDem1321.jpg,3
3869,DATA/train/VeryMildDemented/verymildDem1484.jpg,3
157,DATA/train/MildDemented/mildDem24.jpg,0
4180,DATA/train/VeryMildDemented/verymildDem1764.jpg,3
1616,DATA/train/NonDemented/nonDem1807.jpg,1
3802,DATA/train/VeryMildDemented/verymildDem1423.jpg,3
1728,DATA/train/NonDemented/nonDem1908.jpg,1
278,DATA/train/MildDemented/mildDem349.jpg,0
4260,DATA/train/VeryMildDemented/verymildDem223.jpg,3
1771,DATA/train/NonDemented/nonDem1947.jpg,1
4009,DATA/train/VeryMildDemented/verymildDem161.jpg,3
260,DATA/train/MildDemented/mildDem332.jpg,0
1364,DATA/train/NonDemented/nonDem1580.jpg,1
3145,DATA/train/NonDemented/nonDem880.jpg,1
3696,DATA/train/VeryMildDemented/verymildDem1328.jpg,3
274,DATA/train/MildDemented/mildDem345.jpg,0
1437,DATA/train/NonDemented/nonDem1646.jpg,1
2766,DATA/train/NonDemented/nonDem539.jpg,1
4828,DATA/train/VeryMildDemented/verymildDem735.jpg,3
2231,DATA/train/NonDemented/nonDem2360.jpg,1
3525,DATA/train/VeryMildDemented/verymildDem1174.jpg,3
1417,DATA/train/NonDemented/nonDem1628.jpg,1
2679,DATA/train/NonDemented/nonDem460.jpg,1
3302,DATA/train/ModerateDemented/moderateDem31.jpg,2
3597,DATA/train/VeryMildDemented/verymildDem1239.jpg,3
919,DATA/train/NonDemented/nonDem118.jpg,1
2553,DATA/train/NonDemented/nonDem347.jpg,1
5117,DATA/train/VeryMildDemented/verymildDem996.jpg,3
3733,DATA/train/VeryMildDemented/verymildDem1361.jpg,3
4839,DATA/train/VeryMildDemented/verymildDem745.jpg,3
2578,DATA/train/NonDemented/nonDem37.jpg,1
2168,DATA/train/NonDemented/nonDem2303.jpg,1
3472,DATA/train/VeryMildDemented/verymildDem1126.jpg,3
409,DATA/train/MildDemented/mildDem467.jpg,0
2301,DATA/train/NonDemented/nonDem2423.jpg,1
2359,DATA/train/NonDemented/nonDem2476.jpg,1
2767,DATA/train/NonDemented/nonDem54.jpg,1
4616,DATA/train/VeryMildDemented/verymildDem544.jpg,3
3825,DATA/train/VeryMildDemented/verymildDem1444.jpg,3
3574,DATA/train/VeryMildDemented/verymildDem1218.jpg,3
1858,DATA/train/NonDemented/nonDem2024.jpg,1
849,DATA/train/NonDemented/nonDem1116.jpg,1
1214,DATA/train/NonDemented/nonDem1445.jpg,1
4638,DATA/train/VeryMildDemented/verymildDem564.jpg,3
2018,DATA/train/NonDemented/nonDem2169.jpg,1
868,DATA/train/NonDemented/nonDem1133.jpg,1
3433,DATA/train/VeryMildDemented/verymildDem1091.jpg,3
1483,DATA/train/NonDemented/nonDem1688.jpg,1
2442,DATA/train/NonDemented/nonDem2550.jpg,1
2988,DATA/train/NonDemented/nonDem739.jpg,1
3709,DATA/train/VeryMildDemented/verymildDem134.jpg,3
697,DATA/train/MildDemented/mildDem81.jpg,0
322,DATA/train/MildDemented/mildDem389.jpg,0
89,DATA/train/MildDemented/mildDem179.jpg,0
3074,DATA/train/NonDemented/nonDem816.jpg,1
1874,DATA/train/NonDemented/nonDem2039.jpg,1
2634,DATA/train/NonDemented/nonDem42.jpg,1
305,DATA/train/MildDemented/mildDem373.jpg,0
62,DATA/train/MildDemented/mildDem154.jpg,0
1650,DATA/train/NonDemented/nonDem1838.jpg,1
1166,DATA/train/NonDemented/nonDem1401.jpg,1
1842,DATA/train/NonDemented/nonDem201.jpg,1
4900,DATA/train/VeryMildDemented/verymildDem80.jpg,3
2050,DATA/train/NonDemented/nonDem2198.jpg,1
5097,DATA/train/VeryMildDemented/verymildDem978.jpg,3
3095,DATA/train/NonDemented/nonDem835.jpg,1
5112,DATA/train/VeryMildDemented/verymildDem991.jpg,3
4524,DATA/train/VeryMildDemented/verymildDem461.jpg,3
94,DATA/train/MildDemented/mildDem183.jpg,0
799,DATA/train/NonDemented/nonDem1071.jpg,1
2367,DATA/train/NonDemented/nonDem2483.jpg,1
714,DATA/train/MildDemented/mildDem97.jpg,0
4700,DATA/train/VeryMildDemented/verymildDem62.jpg,3
4795,DATA/train/VeryMildDemented/verymildDem705.jpg,3
1590,DATA/train/NonDemented/nonDem1784.jpg,1
2030,DATA/train/NonDemented/nonDem218.jpg,1
7,DATA/train/MildDemented/mildDem104.jpg,0
1827,DATA/train/NonDemented/nonDem1998.jpg,1
1955,DATA/train/NonDemented/nonDem2111.jpg,1
4058,DATA/train/VeryMildDemented/verymildDem1654.jpg,3
432,DATA/train/MildDemented/mildDem488.jpg,0
2073,DATA/train/NonDemented/nonDem2218.jpg,1
889,DATA/train/NonDemented/nonDem1152.jpg,1
249,DATA/train/MildDemented/mildDem322.jpg,0
640,DATA/train/MildDemented/mildDem675.jpg,0
2580,DATA/train/NonDemented/nonDem371.jpg,1
3035,DATA/train/NonDemented/nonDem781.jpg,1
2908,DATA/train/NonDemented/nonDem667.jpg,1
3203,DATA/train/NonDemented/nonDem932.jpg,1
4676,DATA/train/VeryMildDemented/verymildDem599.jpg,3
5038,DATA/train/VeryMildDemented/verymildDem924.jpg,3
538,DATA/train/MildDemented/mildDem583.jpg,0
4383,DATA/train/VeryMildDemented/verymildDem334.jpg,3
4030,DATA/train/VeryMildDemented/verymildDem1629.jpg,3
2081,DATA/train/NonDemented/nonDem2225.jpg,1
728,DATA/train/NonDemented/nonDem1007.jpg,1
3121,DATA/train/NonDemented/nonDem859.jpg,1
3380,DATA/train/VeryMildDemented/verymildDem1043.jpg,3
522,DATA/train/MildDemented/mildDem569.jpg,0
687,DATA/train/MildDemented/mildDem72.jpg,0
3977,DATA/train/VeryMildDemented/verymildDem1581.jpg,3
3015,DATA/train/NonDemented/nonDem763.jpg,1
3727,DATA/train/VeryMildDemented/verymildDem1356.jpg,3
4807,DATA/train/VeryMildDemented/verymildDem716.jpg,3
4879,DATA/train/VeryMildDemented/verymildDem781.jpg,3
4573,DATA/train/VeryMildDemented/verymildDem505.jpg,3
2278,DATA/train/NonDemented/nonDem2402.jpg,1
2445,DATA/train/NonDemented/nonDem2553.jpg,1
593,DATA/train/MildDemented/mildDem632.jpg,0
3521,DATA/train/VeryMildDemented/verymildDem1170.jpg,3
4516,DATA/train/VeryMildDemented/verymildDem454.jpg,3
831,DATA/train/NonDemented/nonDem110.jpg,1
1174,DATA/train/NonDemented/nonDem1409.jpg,1
4115,DATA/train/VeryMildDemented/verymildDem1705.jpg,3
401,DATA/train/MildDemented/mildDem46.jpg,0
1649,DATA/train/NonDemented/nonDem1837.jpg,1
3021,DATA/train/NonDemented/nonDem769.jpg,1
3149,DATA/train/NonDemented/nonDem884.jpg,1
2226,DATA/train/NonDemented/nonDem2356.jpg,1
3212,DATA/train/NonDemented/nonDem940.jpg,1
4948,DATA/train/VeryMildDemented/verymildDem843.jpg,3
272,DATA/train/MildDemented/mildDem343.jpg,0
4171,DATA/train/VeryMildDemented/verymildDem1756.jpg,3
3527,DATA/train/VeryMildDemented/verymildDem1176.jpg,3
1913,DATA/train/NonDemented/nonDem2074.jpg,1
1999,DATA/train/NonDemented/nonDem2151.jpg,1
4582,DATA/train/VeryMildDemented/verymildDem513.jpg,3
3088,DATA/train/NonDemented/nonDem829.jpg,1
2984,DATA/train/NonDemented/nonDem735.jpg,1
2052,DATA/train/NonDemented/nonDem22.jpg,1
4695,DATA/train/VeryMildDemented/verymildDem615.jpg,3
2658,DATA/train/NonDemented/nonDem441.jpg,1
4345,DATA/train/VeryMildDemented/verymildDem30.jpg,3
2846,DATA/train/NonDemented/nonDem610.jpg,1
1046,DATA/train/NonDemented/nonDem1294.jpg,1
1026,DATA/train/NonDemented/nonDem1276.jpg,1
1856,DATA/train/NonDemented/nonDem2022.jpg,1
1163,DATA/train/NonDemented/nonDem14.jpg,1
4768,DATA/train/VeryMildDemented/verymildDem681.jpg,3
2771,DATA/train/NonDemented/nonDem543.jpg,1
2763,DATA/train/NonDemented/nonDem536.jpg,1
3540,DATA/train/VeryMildDemented/verymildDem1188.jpg,3
1922,DATA/train/NonDemented/nonDem2082.jpg,1
3538,DATA/train/VeryMildDemented/verymildDem1186.jpg,3
2556,DATA/train/NonDemented/nonDem35.jpg,1
1998,DATA/train/NonDemented/nonDem2150.jpg,1
1686,DATA/train/NonDemented/nonDem1870.jpg,1
716,DATA/train/MildDemented/mildDem99.jpg,0
383,DATA/train/MildDemented/mildDem443.jpg,0
2075,DATA/train/NonDemented/nonDem222.jpg,1
1129,DATA/train/NonDemented/nonDem1369.jpg,1
3941,DATA/train/VeryMildDemented/verymildDem1549.jpg,3
3267,DATA/train/NonDemented/nonDem990.jpg,1
4237,DATA/train/VeryMildDemented/verymildDem202.jpg,3
2695,DATA/train/NonDemented/nonDem475.jpg,1
1689,DATA/train/NonDemented/nonDem1873.jpg,1
656,DATA/train/MildDemented/mildDem69.jpg,0
508,DATA/train/MildDemented/mildDem556.jpg,0
2237,DATA/train/NonDemented/nonDem2366.jpg,1
581,DATA/train/MildDemented/mildDem621.jpg,0
4985,DATA/train/VeryMildDemented/verymildDem877.jpg,3
3411,DATA/train/VeryMildDemented/verymildDem1071.jpg,3
1293,DATA/train/NonDemented/nonDem1516.jpg,1
1183,DATA/train/NonDemented/nonDem1417.jpg,1
605,DATA/train/MildDemented/mildDem643.jpg,0
1635,DATA/train/NonDemented/nonDem1824.jpg,1
4395,DATA/train/VeryMildDemented/verymildDem345.jpg,3
3024,DATA/train/NonDemented/nonDem771.jpg,1
5026,DATA/train/VeryMildDemented/verymildDem913.jpg,3
4139,DATA/train/VeryMildDemented/verymildDem1727.jpg,3
384,DATA/train/MildDemented/mildDem444.jpg,0
923,DATA/train/NonDemented/nonDem1183.jpg,1
4343,DATA/train/VeryMildDemented/verymildDem299.jpg,3
2748,DATA/train/NonDemented/nonDem522.jpg,1
4170,DATA/train/VeryMildDemented/verymildDem1755.jpg,3
4231,DATA/train/VeryMildDemented/verymildDem198.jpg,3
4620,DATA/train/VeryMildDemented/verymildDem548.jpg,3
3861,DATA/train/VeryMildDemented/verymildDem1477.jpg,3
1787,DATA/train/NonDemented/nonDem1961.jpg,1
3134,DATA/train/NonDemented/nonDem870.jpg,1
2858,DATA/train/NonDemented/nonDem621.jpg,1
825,DATA/train/NonDemented/nonDem1095.jpg,1
4537,DATA/train/VeryMildDemented/verymildDem473.jpg,3
4259,DATA/train/VeryMildDemented/verymildDem222.jpg,3
3612,DATA/train/VeryMildDemented/verymildDem1252.jpg,3
2879,DATA/train/NonDemented/nonDem640.jpg,1
2570,DATA/train/NonDemented/nonDem362.jpg,1
3933,DATA/train/VeryMildDemented/verymildDem1541.jpg,3
431,DATA/train/MildDemented/mildDem487.jpg,0
1767,DATA/train/NonDemented/nonDem1943.jpg,1
2874,DATA/train/NonDemented/nonDem636.jpg,1
4244,DATA/train/VeryMildDemented/verymildDem209.jpg,3
200,DATA/train/MildDemented/mildDem279.jpg,0
2956,DATA/train/NonDemented/nonDem71.jpg,1
1783,DATA/train/NonDemented/nonDem1958.jpg,1
562,DATA/train/MildDemented/mildDem604.jpg,0
4897,DATA/train/VeryMildDemented/verymildDem798.jpg,3
1459,DATA/train/NonDemented/nonDem1666.jpg,1
261,DATA/train/MildDemented/mildDem333.jpg,0
4662,DATA/train/VeryMildDemented/verymildDem586.jpg,3
3054,DATA/train/NonDemented/nonDem799.jpg,1
178,DATA/train/MildDemented/mildDem259.jpg,0
1418,DATA/train/NonDemented/nonDem1629.jpg,1
346,DATA/train/MildDemented/mildDem41.jpg,0
4014,DATA/train/VeryMildDemented/verymildDem1614.jpg,3
2337,DATA/train/NonDemented/nonDem2456.jpg,1
2518,DATA/train/NonDemented/nonDem315.jpg,1
3092,DATA/train/NonDemented/nonDem832.jpg,1
2866,DATA/train/NonDemented/nonDem629.jpg,1
1558,DATA/train/NonDemented/nonDem1755.jpg,1
4337,DATA/train/VeryMildDemented/verymildDem293.jpg,3
367,DATA/train/MildDemented/mildDem429.jpg,0
2191,DATA/train/NonDemented/nonDem2324.jpg,1
2201,DATA/train/NonDemented/nonDem2333.jpg,1
2775,DATA/train/NonDemented/nonDem547.jpg,1
1168,DATA/train/NonDemented/nonDem1403.jpg,1
4239,DATA/train/VeryMildDemented/verymildDem204.jpg,3
595,DATA/train/MildDemented/mildDem634.jpg,0
1425,DATA/train/NonDemented/nonDem1635.jpg,1
3443,DATA/train/VeryMildDemented/verymildDem110.jpg,3
3572,DATA/train/VeryMildDemented/verymildDem1216.jpg,3
2454,DATA/train/NonDemented/nonDem258.jpg,1
3988,DATA/train/VeryMildDemented/verymildDem1591.jpg,3
1925,DATA/train/NonDemented/nonDem2085.jpg,1
395,DATA/train/MildDemented/mildDem454.jpg,0
4307,DATA/train/VeryMildDemented/verymildDem266.jpg,3
3384,DATA/train/VeryMildDemented/verymildDem1047.jpg,3
774,DATA/train/NonDemented/nonDem1049.jpg,1
5094,DATA/train/VeryMildDemented/verymildDem975.jpg,3
2135,DATA/train/NonDemented/nonDem2274.jpg,1
1758,DATA/train/NonDemented/nonDem1935.jpg,1
1864,DATA/train/NonDemented/nonDem203.jpg,1
3940,DATA/train/VeryMildDemented/verymildDem1548.jpg,3
2269,DATA/train/NonDemented/nonDem2395.jpg,1
2336,DATA/train/NonDemented/nonDem2455.jpg,1
1918,DATA/train/NonDemented/nonDem2079.jpg,1
2599,DATA/train/NonDemented/nonDem389.jpg,1
1000,DATA/train/NonDemented/nonDem1252.jpg,1
4198,DATA/train/VeryMildDemented/verymildDem1780.jpg,3
4960,DATA/train/VeryMildDemented/verymildDem854.jpg,3
1160,DATA/train/NonDemented/nonDem1397.jpg,1
4022,DATA/train/VeryMildDemented/verymildDem1621.jpg,3
977,DATA/train/NonDemented/nonDem1231.jpg,1
2080,DATA/train/NonDemented/nonDem2224.jpg,1
4936,DATA/train/VeryMildDemented/verymildDem832.jpg,3
228,DATA/train/MildDemented/mildDem303.jpg,0
4219,DATA/train/VeryMildDemented/verymildDem187.jpg,3
4064,DATA/train/VeryMildDemented/verymildDem166.jpg,3
5041,DATA/train/VeryMildDemented/verymildDem927.jpg,3
5015,DATA/train/VeryMildDemented/verymildDem903.jpg,3
2281,DATA/train/NonDemented/nonDem2405.jpg,1
2875,DATA/train/NonDemented/nonDem637.jpg,1
2803,DATA/train/NonDemented/nonDem572.jpg,1
631,DATA/train/MildDemented/mildDem667.jpg,0
4754,DATA/train/VeryMildDemented/verymildDem669.jpg,3
2632,DATA/train/NonDemented/nonDem418.jpg,1
2143,DATA/train/NonDemented/nonDem2281.jpg,1
1297,DATA/train/NonDemented/nonDem152.jpg,1
2892,DATA/train/NonDemented/nonDem652.jpg,1
2647,DATA/train/NonDemented/nonDem431.jpg,1
2657,DATA/train/NonDemented/nonDem440.jpg,1
29,DATA/train/MildDemented/mildDem124.jpg,0
3589,DATA/train/VeryMildDemented/verymildDem1231.jpg,3
3680,DATA/train/VeryMildDemented/verymildDem1313.jpg,3
1316,DATA/train/NonDemented/nonDem1537.jpg,1
1906,DATA/train/NonDemented/nonDem2068.jpg,1
2154,DATA/train/NonDemented/nonDem2291.jpg,1
375,DATA/train/MildDemented/mildDem436.jpg,0
3309,DATA/train/ModerateDemented/moderateDem38.jpg,2
1272,DATA/train/NonDemented/nonDem1498.jpg,1
1848,DATA/train/NonDemented/nonDem2015.jpg,1
1670,DATA/train/NonDemented/nonDem1856.jpg,1
1636,DATA/train/NonDemented/nonDem1825.jpg,1
4108,DATA/train/VeryMildDemented/verymildDem17.jpg,3
683,DATA/train/MildDemented/mildDem713.jpg,0
97,DATA/train/MildDemented/mildDem186.jpg,0
2571,DATA/train/NonDemented/nonDem363.jpg,1
5025,DATA/train/VeryMildDemented/verymildDem912.jpg,3
2387,DATA/train/NonDemented/nonDem2500.jpg,1
2756,DATA/train/NonDemented/nonDem53.jpg,1
484,DATA/train/MildDemented/mildDem534.jpg,0
1331,DATA/train/NonDemented/nonDem1550.jpg,1
4052,DATA/train/VeryMildDemented/verymildDem1649.jpg,3
4683,DATA/train/VeryMildDemented/verymildDem604.jpg,3
4363,DATA/train/VeryMildDemented/verymildDem316.jpg,3
3343,DATA/train/VeryMildDemented/verymildDem101.jpg,3
858,DATA/train/NonDemented/nonDem1124.jpg,1
4104,DATA/train/VeryMildDemented/verymildDem1696.jpg,3
1829,DATA/train/NonDemented/nonDem2.jpg,1
1992,DATA/train/NonDemented/nonDem2145.jpg,1
3007,DATA/train/NonDemented/nonDem756.jpg,1
1379,DATA/train/NonDemented/nonDem1594.jpg,1
1492,DATA/train/NonDemented/nonDem1696.jpg,1
815,DATA/train/NonDemented/nonDem1086.jpg,1
2425,DATA/train/NonDemented/nonDem2535.jpg,1
188,DATA/train/MildDemented/mildDem268.jpg,0
3025,DATA/train/NonDemented/nonDem772.jpg,1
1759,DATA/train/NonDemented/nonDem1936.jpg,1
285,DATA/train/MildDemented/mildDem355.jpg,0
4274,DATA/train/VeryMildDemented/verymildDem236.jpg,3
1404,DATA/train/NonDemented/nonDem1616.jpg,1
1877,DATA/train/NonDemented/nonDem2041.jpg,1
4649,DATA/train/VeryMildDemented/verymildDem574.jpg,3
128,DATA/train/MildDemented/mildDem213.jpg,0
2138,DATA/train/NonDemented/nonDem2277.jpg,1
4770,DATA/train/VeryMildDemented/verymildDem683.jpg,3
4544,DATA/train/VeryMildDemented/verymildDem48.jpg,3
3420,DATA/train/VeryMildDemented/verymildDem108.jpg,3
2062,DATA/train/NonDemented/nonDem2208.jpg,1
1031,DATA/train/NonDemented/nonDem1280.jpg,1
2362,DATA/train/NonDemented/nonDem2479.jpg,1
4775,DATA/train/VeryMildDemented/verymildDem688.jpg,3
1725,DATA/train/NonDemented/nonDem1905.jpg,1
2986,DATA/train/NonDemented/nonDem737.jpg,1
1956,DATA/train/NonDemented/nonDem2112.jpg,1
3636,DATA/train/VeryMildDemented/verymildDem1274.jpg,3
2498,DATA/train/NonDemented/nonDem298.jpg,1
2734,DATA/train/NonDemented/nonDem51.jpg,1
4602,DATA/train/VeryMildDemented/verymildDem531.jpg,3
4707,DATA/train/VeryMildDemented/verymildDem626.jpg,3
952,DATA/train/NonDemented/nonDem1209.jpg,1
477,DATA/train/MildDemented/mildDem528.jpg,0
1383,DATA/train/NonDemented/nonDem1598.jpg,1
3138,DATA/train/NonDemented/nonDem874.jpg,1
1861,DATA/train/NonDemented/nonDem2027.jpg,1
436,DATA/train/MildDemented/mildDem491.jpg,0
3,DATA/train/MildDemented/mildDem100.jpg,0
561,DATA/train/MildDemented/mildDem603.jpg,0
2346,DATA/train/NonDemented/nonDem2464.jpg,1
3966,DATA/train/VeryMildDemented/verymildDem1571.jpg,3
3621,DATA/train/VeryMildDemented/verymildDem1260.jpg,3
1540,DATA/train/NonDemented/nonDem1739.jpg,1
4938,DATA/train/VeryMildDemented/verymildDem834.jpg,3
3831,DATA/train/VeryMildDemented/verymildDem145.jpg,3
3453,DATA/train/VeryMildDemented/verymildDem1109.jpg,3
4751,DATA/train/VeryMildDemented/verymildDem666.jpg,3
4952,DATA/train/VeryMildDemented/verymildDem847.jpg,3
2234,DATA/train/NonDemented/nonDem2363.jpg,1
48,DATA/train/MildDemented/mildDem141.jpg,0
1589,DATA/train/NonDemented/nonDem1783.jpg,1
2784,DATA/train/NonDemented/nonDem555.jpg,1
1983,DATA/train/NonDemented/nonDem2137.jpg,1
1534,DATA/train/NonDemented/nonDem1733.jpg,1
1840,DATA/train/NonDemented/nonDem2008.jpg,1
3584,DATA/train/VeryMildDemented/verymildDem1227.jpg,3
4654,DATA/train/VeryMildDemented/verymildDem579.jpg,3
4257,DATA/train/VeryMildDemented/verymildDem220.jpg,3
3217,DATA/train/NonDemented/nonDem945.jpg,1
4587,DATA/train/VeryMildDemented/verymildDem518.jpg,3
2526,DATA/train/NonDemented/nonDem322.jpg,1
756,DATA/train/NonDemented/nonDem1032.jpg,1
1009,DATA/train/NonDemented/nonDem1260.jpg,1
638,DATA/train/MildDemented/mildDem673.jpg,0
4185,DATA/train/VeryMildDemented/verymildDem1769.jpg,3
2099,DATA/train/NonDemented/nonDem2241.jpg,1
4079,DATA/train/VeryMildDemented/verymildDem1673.jpg,3
3391,DATA/train/VeryMildDemented/verymildDem1053.jpg,3
1797,DATA/train/NonDemented/nonDem1970.jpg,1
4793,DATA/train/VeryMildDemented/verymildDem703.jpg,3
404,DATA/train/MildDemented/mildDem462.jpg,0
2106,DATA/train/NonDemented/nonDem2248.jpg,1
3826,DATA/train/VeryMildDemented/verymildDem1445.jpg,3
4267,DATA/train/VeryMildDemented/verymildDem23.jpg,3
519,DATA/train/MildDemented/mildDem566.jpg,0
1410,DATA/train/NonDemented/nonDem1621.jpg,1
2706,DATA/train/NonDemented/nonDem485.jpg,1
4836,DATA/train/VeryMildDemented/verymildDem742.jpg,3
3974,DATA/train/VeryMildDemented/verymildDem1579.jpg,3
763,DATA/train/NonDemented/nonDem1039.jpg,1
4809,DATA/train/VeryMildDemented/verymildDem718.jpg,3
4717,DATA/train/VeryMildDemented/verymildDem635.jpg,3
2407,DATA/train/NonDemented/nonDem2519.jpg,1
5102,DATA/train/VeryMildDemented/verymildDem982.jpg,3
2555,DATA/train/NonDemented/nonDem349.jpg,1
220,DATA/train/MildDemented/mildDem297.jpg,0
4386,DATA/train/VeryMildDemented/verymildDem337.jpg,3
3717,DATA/train/VeryMildDemented/verymildDem1347.jpg,3
4100,DATA/train/VeryMildDemented/verymildDem1692.jpg,3
2737,DATA/train/NonDemented/nonDem512.jpg,1
3608,DATA/train/VeryMildDemented/verymildDem1249.jpg,3
144,DATA/train/MildDemented/mildDem228.jpg,0
4394,DATA/train/VeryMildDemented/verymildDem344.jpg,3
649,DATA/train/MildDemented/mildDem683.jpg,0
1770,DATA/train/NonDemented/nonDem1946.jpg,1
1044,DATA/train/NonDemented/nonDem1292.jpg,1
1299,DATA/train/NonDemented/nonDem1521.jpg,1
4548,DATA/train/VeryMildDemented/verymildDem483.jpg,3
2894,DATA/train/NonDemented/nonDem654.jpg,1
2032,DATA/train/NonDemented/nonDem2181.jpg,1
738,DATA/train/NonDemented/nonDem1016.jpg,1
3883,DATA/train/VeryMildDemented/verymildDem1497.jpg,3
1225,DATA/train/NonDemented/nonDem1455.jpg,1
4078,DATA/train/VeryMildDemented/verymildDem1672.jpg,3
116,DATA/train/MildDemented/mildDem202.jpg,0
2947,DATA/train/NonDemented/nonDem701.jpg,1
3804,DATA/train/VeryMildDemented/verymildDem1425.jpg,3
2759,DATA/train/NonDemented/nonDem532.jpg,1
2623,DATA/train/NonDemented/nonDem41.jpg,1
3784,DATA/train/VeryMildDemented/verymildDem1407.jpg,3
4777,DATA/train/VeryMildDemented/verymildDem69.jpg,3
1979,DATA/train/NonDemented/nonDem2133.jpg,1
3337,DATA/train/VeryMildDemented/verymildDem1004.jpg,3
4297,DATA/train/VeryMildDemented/verymildDem257.jpg,3
